source_revision,original_upstream_path,materialized_relative_path,source_sha256,materialized_sha256,file_size,width,height,mode,split,class,collision_group,materialization_status,notes
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato leaf/tomato-leaf-isolated-white-34309524.jpg,data/raw/plantdoc/train/Tomato leaf/tomato-leaf-isolated-white-34309524.jpg,b5719cc0600fb92d4884f2d2b38edb05b37006203af26a740ba5b2498b46af0b,b5719cc0600fb92d4884f2d2b38edb05b37006203af26a740ba5b2498b46af0b,82922,987,1300,RGB,train,Tomato leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato leaf/tomato-leaf.jpg,data/raw/plantdoc/train/Tomato leaf/tomato-leaf.jpg,2395bf9a596792fab2c36473e68a899531bcaee99af03ffd5664db8b083338ba,2395bf9a596792fab2c36473e68a899531bcaee99af03ffd5664db8b083338ba,91103,1200,900,RGB,train,Tomato leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato leaf/tomato-leaves-17427786.jpg,data/raw/plantdoc/train/Tomato leaf/tomato-leaves-17427786.jpg,d32b8374e798fb701fb46a06b2744062d853b9b5077884811ac208123c18e14f,d32b8374e798fb701fb46a06b2744062d853b9b5077884811ac208123c18e14f,162895,1300,1175,RGB,train,Tomato leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato leaf/tomato-leaves-9025906.jpg,data/raw/plantdoc/train/Tomato leaf/tomato-leaves-9025906.jpg,dcdedb1003e4f57fbf236ee2009af392bb08ef2fe049db1c83d307a49e9f6251,dcdedb1003e4f57fbf236ee2009af392bb08ef2fe049db1c83d307a49e9f6251,98881,1300,957,RGB,train,Tomato leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato leaf/tomato-leaves.jpg,data/raw/plantdoc/train/Tomato leaf/tomato-leaves.jpg,d18871798c866d452749fc1b54a53eff916e997ccd663622f17077fc375d480b,d18871798c866d452749fc1b54a53eff916e997ccd663622f17077fc375d480b,3587732,3872,2592,RGB,train,Tomato leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato leaf/tomato-vine-ripe-leaves-isolated-against-white-34863029.jpg,data/raw/plantdoc/train/Tomato leaf/tomato-vine-ripe-leaves-isolated-against-white-34863029.jpg,85ac7dbc490ace616bd3fe512bbfda51d4b46e106204dc7b434b3c0da9727000,85ac7dbc490ace616bd3fe512bbfda51d4b46e106204dc7b434b3c0da9727000,99079,953,1300,RGB,train,Tomato leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/100_4542.jpg,data/raw/plantdoc/train/Tomato mold leaf/100_4542.jpg,5d4b2e0d528b39131e2d53f733ca64a43a81c21766ddd63c209dbcac779f0506,5d4b2e0d528b39131e2d53f733ca64a43a81c21766ddd63c209dbcac779f0506,832728,2160,1440,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/119B_Tom_Mold.jpg,data/raw/plantdoc/train/Tomato mold leaf/119B_Tom_Mold.jpg,72dd1fea03f3c3e1b0574c39300ae45e0b58a1076f924fa466499d5854da5ec5,72dd1fea03f3c3e1b0574c39300ae45e0b58a1076f924fa466499d5854da5ec5,10102,400,275,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/2195890.jpg,data/raw/plantdoc/train/Tomato mold leaf/2195890.jpg,744e9a50fb8fa0459727b8a500d8018ed8c5acd58591450999af3a5c425d75c5,744e9a50fb8fa0459727b8a500d8018ed8c5acd58591450999af3a5c425d75c5,65536,500,375,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/23600077_1572609202782510_2145699867_o.jpg,data/raw/plantdoc/train/Tomato mold leaf/23600077_1572609202782510_2145699867_o.jpg,277ffa6f7c532123a3f815335dbe9016f1492f9a642ded818f53989a1c52853e,277ffa6f7c532123a3f815335dbe9016f1492f9a642ded818f53989a1c52853e,180102,1440,1920,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/23601051_1572608349449262_2029169498_o.jpg,data/raw/plantdoc/train/Tomato mold leaf/23601051_1572608349449262_2029169498_o.jpg,881683b24a9d1ccdf9ebcf4b1a5a2f5815975cc08cfef9ccc974b63981173d51,881683b24a9d1ccdf9ebcf4b1a5a2f5815975cc08cfef9ccc974b63981173d51,184101,1440,1920,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/23633262_1572609386115825_1396180255_o.jpg,data/raw/plantdoc/train/Tomato mold leaf/23633262_1572609386115825_1396180255_o.jpg,3d1839351811b5cc8e6bbb53cc8c4b0c750e6c2bac8bff6c0d02c301a2b18b09,3d1839351811b5cc8e6bbb53cc8c4b0c750e6c2bac8bff6c0d02c301a2b18b09,177297,1440,1920,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/4118c92ffde66d327ee14e4023320bf7.jpg,data/raw/plantdoc/train/Tomato mold leaf/4118c92ffde66d327ee14e4023320bf7.jpg,75beb9ea5411dd447e5ac6d5f8341df82804d76f1d15111725141638680dcadb,75beb9ea5411dd447e5ac6d5f8341df82804d76f1d15111725141638680dcadb,66717,736,552,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/5830204360_757cd7fdfc_z.jpg,data/raw/plantdoc/train/Tomato mold leaf/5830204360_757cd7fdfc_z.jpg,b4bcc928f7e5d4926000b4e5d61ae7e05928db60aa20864d20c5f549995f4d12,b4bcc928f7e5d4926000b4e5d61ae7e05928db60aa20864d20c5f549995f4d12,267409,640,427,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/603-116-0.jpg,data/raw/plantdoc/train/Tomato mold leaf/603-116-0.jpg,a340b3f089839417304566430c290c06ba716dcf8ca049d1e0bea331c1d6edfa,a340b3f089839417304566430c290c06ba716dcf8ca049d1e0bea331c1d6edfa,80180,502,670,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/6032331.JPG.jpg,data/raw/plantdoc/train/Tomato mold leaf/6032331.JPG.jpg,cece53c23f454f16e4102880bfd9eab48fe62880193220c046efc1035e59a32f,cece53c23f454f16e4102880bfd9eab48fe62880193220c046efc1035e59a32f,50437,600,392,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/607-155-0.jpg,data/raw/plantdoc/train/Tomato mold leaf/607-155-0.jpg,93f16ef30627048c7e497502006a8eebe6bfd0f294195d889d5ae81a892a2c57,93f16ef30627048c7e497502006a8eebe6bfd0f294195d889d5ae81a892a2c57,160493,432,324,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/607-155-1.jpg,data/raw/plantdoc/train/Tomato mold leaf/607-155-1.jpg,8c92ef0d0f0f8993259828b803d71d0ab66dff72528374052110bf947cf8b59f,8c92ef0d0f0f8993259828b803d71d0ab66dff72528374052110bf947cf8b59f,110114,432,231,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/8915974546_00664cefe3_z.jpg,data/raw/plantdoc/train/Tomato mold leaf/8915974546_00664cefe3_z.jpg,a3128c856103692106600896b2001f2e78d604b77cf9f042e275b1b07ae88974,a3128c856103692106600896b2001f2e78d604b77cf9f042e275b1b07ae88974,176191,478,640,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/ArticleImage.aspx?imgid=4987.jpg,data/raw/plantdoc/train/Tomato mold leaf/ArticleImage.aspx?imgid=4987.jpg,c81f4ee8a9fa52b6f1a94d8e9dd82f177be1ae447398f9d64e5c2f6f88d90684,c81f4ee8a9fa52b6f1a94d8e9dd82f177be1ae447398f9d64e5c2f6f88d90684,12185,200,150,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/B%29-Leafunsidecladosp-envez.jpg,data/raw/plantdoc/train/Tomato mold leaf/B%29-Leafunsidecladosp-envez.jpg,2afc3869c2edd8ab53e231099cb1102ffb3d3b7a75bfb9703b3af83e08b97a2d,2afc3869c2edd8ab53e231099cb1102ffb3d3b7a75bfb9703b3af83e08b97a2d,19578,400,300,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/BlackLeafMold2.jpg,data/raw/plantdoc/train/Tomato mold leaf/BlackLeafMold2.jpg,a768de0b84132ff21b604b589ef946f285e1eed7cf21d9268ddaaaa403e8407b,a768de0b84132ff21b604b589ef946f285e1eed7cf21d9268ddaaaa403e8407b,15215,267,189,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,data/raw/plantdoc/train/Tomato mold leaf/Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,db600d5a76cc60a041622eaf5e3fcef1c382fa333d8152865c4575eaa8db18a5,db600d5a76cc60a041622eaf5e3fcef1c382fa333d8152865c4575eaa8db18a5,60849,667,500,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/DSCN2697.jpg,data/raw/plantdoc/train/Tomato mold leaf/DSCN2697.jpg,795c99b260116ea4eb932f21ff8e62de46ecfda326889e709ac2278e6bd47c76,795c99b260116ea4eb932f21ff8e62de46ecfda326889e709ac2278e6bd47c76,354599,1024,768,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Fig.%2015_opta.jpg,data/raw/plantdoc/train/Tomato mold leaf/Fig.%2015_opta.jpg,acd3930fc33f62d33af4fe268ede6066da861853092e9ba7da185c83bb52c181,acd3930fc33f62d33af4fe268ede6066da861853092e9ba7da185c83bb52c181,550428,1055,1478,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Fig.%2016_opt.jpg,data/raw/plantdoc/train/Tomato mold leaf/Fig.%2016_opt.jpg,7755096395bf7e00c03264853e3acd5d5203f22dc2da02e70c6bac09596d3724,7755096395bf7e00c03264853e3acd5d5203f22dc2da02e70c6bac09596d3724,1013852,1956,2737,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/GIVXB.jpg,data/raw/plantdoc/train/Tomato mold leaf/GIVXB.jpg,152eb12191682697b63611c371ad13853cd442dd0d1f0a4362219526ca629d96,152eb12191682697b63611c371ad13853cd442dd0d1f0a4362219526ca629d96,84598,800,600,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/HighTunnel_TLM5.jpg,data/raw/plantdoc/train/Tomato mold leaf/HighTunnel_TLM5.jpg,d7dc0aea97594cd3edf2c965d52298f6d9fa46db17d6cc29d9c6cc72acdca049,d7dc0aea97594cd3edf2c965d52298f6d9fa46db17d6cc29d9c6cc72acdca049,187571,1380,920,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/HighTunnel_TLM6.jpg,data/raw/plantdoc/train/Tomato mold leaf/HighTunnel_TLM6.jpg,1333fe553cad2faacb126e58346728a90a3925955a9a17f720aa5f080b7332b0,1333fe553cad2faacb126e58346728a90a3925955a9a17f720aa5f080b7332b0,256376,1380,920,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/IMG_1261.jpg,data/raw/plantdoc/train/Tomato mold leaf/IMG_1261.jpg,9ab59ab2c679f342e3cce8e3a036ad1ccf015252264c5c4ecf66db652637ca49,9ab59ab2c679f342e3cce8e3a036ad1ccf015252264c5c4ecf66db652637ca49,499756,1600,1200,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/IMG_7442%20resized_0.preview.jpg,data/raw/plantdoc/train/Tomato mold leaf/IMG_7442%20resized_0.preview.jpg,84b2ecfbe2b25cfa5c837c7d0e6c513c2f8cbae7cfaf706da5abefa326459a07,84b2ecfbe2b25cfa5c837c7d0e6c513c2f8cbae7cfaf706da5abefa326459a07,176460,500,281,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,data/raw/plantdoc/train/Tomato mold leaf/Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,cec52edb1ad897189a75ce0b1051144ff90ecdfa22d9d552884830759e1002ce,cec52edb1ad897189a75ce0b1051144ff90ecdfa22d9d552884830759e1002ce,89346,960,720,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Leaf+Mold+upper+leaf+surface.jpg,data/raw/plantdoc/train/Tomato mold leaf/Leaf+Mold+upper+leaf+surface.jpg,83d438e89ce335decd18bdf155a3965fc08943fa3d635c216f97e42af6ba2644,83d438e89ce335decd18bdf155a3965fc08943fa3d635c216f97e42af6ba2644,110341,960,720,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Leaf+mold+tomato+%25282%2529.JPG.jpg,data/raw/plantdoc/train/Tomato mold leaf/Leaf+mold+tomato+%25282%2529.JPG.jpg,e41457c4bf7071634a91f295557d590021c6adf453925dcb95fffd695277ea10,e41457c4bf7071634a91f295557d590021c6adf453925dcb95fffd695277ea10,346692,1600,1200,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Leaf+mold+tomato+%25283%2529.JPG.jpg,data/raw/plantdoc/train/Tomato mold leaf/Leaf+mold+tomato+%25283%2529.JPG.jpg,476ee09e4055e372a8148dbf46ccf2f33b9984ae9e85b4e65984e52f57b84b5e,476ee09e4055e372a8148dbf46ccf2f33b9984ae9e85b4e65984e52f57b84b5e,277451,1600,1200,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Leaf-mold-caused-by-the-fungal-pathogen-Passalore-fulva-in-tomatoes.jpg,data/raw/plantdoc/train/Tomato mold leaf/Leaf-mold-caused-by-the-fungal-pathogen-Passalore-fulva-in-tomatoes.jpg,05e981e7b3a6d1546db83f58a02638a9fee64df6b632679c638bf2d662d9dcfe,05e981e7b3a6d1546db83f58a02638a9fee64df6b632679c638bf2d662d9dcfe,69684,810,500,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Leaf-mold-web.jpg,data/raw/plantdoc/train/Tomato mold leaf/Leaf-mold-web.jpg,d7d560e510e815fceafb25424b100f46f53d04f0b8cab467ceb1eb6dbf41a8e5,d7d560e510e815fceafb25424b100f46f53d04f0b8cab467ceb1eb6dbf41a8e5,289215,1500,1000,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Leaf-mold3.jpg,data/raw/plantdoc/train/Tomato mold leaf/Leaf-mold3.jpg,d0ef7e5923ac873359afa96e6fd3be82adf34b4b36fa2c8e6ba906be7f7c0297,d0ef7e5923ac873359afa96e6fd3be82adf34b4b36fa2c8e6ba906be7f7c0297,202734,758,548,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/OLU13.jpg,data/raw/plantdoc/train/Tomato mold leaf/OLU13.jpg,19d5bd08bc7a2b31cb4cbd5b32182113413fc5e06d415170a403fe20aaf21ae2,19d5bd08bc7a2b31cb4cbd5b32182113413fc5e06d415170a403fe20aaf21ae2,599962,6000,4000,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Ormvn.jpg,data/raw/plantdoc/train/Tomato mold leaf/Ormvn.jpg,65b3dfb9a37e9ec9701da69b99169e6e1c6bf7273853ad1fe8fd7067cc1c1bec,65b3dfb9a37e9ec9701da69b99169e6e1c6bf7273853ad1fe8fd7067cc1c1bec,344512,4000,6000,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/P1020365.jpg,data/raw/plantdoc/train/Tomato mold leaf/P1020365.jpg,76b95819dfc707a4d5847b36926d876e377a6f7d0492194c931b118e0700421e,76b95819dfc707a4d5847b36926d876e377a6f7d0492194c931b118e0700421e,148238,1000,750,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Problem-2a.jpg,data/raw/plantdoc/train/Tomato mold leaf/Problem-2a.jpg,3e11b612cf781549d4541901c60df7642316e0a2399fd24329dd5c5b7df50ef2,3e11b612cf781549d4541901c60df7642316e0a2399fd24329dd5c5b7df50ef2,95980,800,599,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Tomato%20greenhouse%20leaf%20edema%20and%20distortion2F.JPG.jpg,data/raw/plantdoc/train/Tomato mold leaf/Tomato%20greenhouse%20leaf%20edema%20and%20distortion2F.JPG.jpg,4969b978aae3acb11df99666a0397b3268a81df85c5205822dd70de91558df0f,4969b978aae3acb11df99666a0397b3268a81df85c5205822dd70de91558df0f,117494,1024,768,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/Tomato+leaf+mold.jpg,data/raw/plantdoc/train/Tomato mold leaf/Tomato+leaf+mold.jpg,046e6b56037bf0dab9b6004db7401a42ef43e5c37982ee858c3d800bc4a04ef0,046e6b56037bf0dab9b6004db7401a42ef43e5c37982ee858c3d800bc4a04ef0,250314,1600,1200,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/TomatoLeafMold1-50QUALITY-16lgkq6.jpg,data/raw/plantdoc/train/Tomato mold leaf/TomatoLeafMold1-50QUALITY-16lgkq6.jpg,396e4351c45aca6db4a6923cfdb793aec400bc69db7c30fdd5b5cfe1ccbbace2,396e4351c45aca6db4a6923cfdb793aec400bc69db7c30fdd5b5cfe1ccbbace2,35856,667,500,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/TomatoLeafMold2-50QUALITY-1b89zfs.jpg,data/raw/plantdoc/train/Tomato mold leaf/TomatoLeafMold2-50QUALITY-1b89zfs.jpg,71548539c9c363a0dd9582560c75f8c68041249717b14227f155084c74d5de69,71548539c9c363a0dd9582560c75f8c68041249717b14227f155084c74d5de69,41581,667,500,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/black%20leaf%20mold%20%283%29.JPG?itok=u5TDHCSM.jpg,data/raw/plantdoc/train/Tomato mold leaf/black%20leaf%20mold%20%283%29.JPG?itok=u5TDHCSM.jpg,60979ca4de88782d17424fd35b7db021b4f3a15fbdb2e853acd2fff5a2b26fef,60979ca4de88782d17424fd35b7db021b4f3a15fbdb2e853acd2fff5a2b26fef,32144,567,393,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/black%20leaf%20mold%20%284%29.JPG?itok=DIIUw9JU.jpg,data/raw/plantdoc/train/Tomato mold leaf/black%20leaf%20mold%20%284%29.JPG?itok=DIIUw9JU.jpg,9842b35b7947f1baf3f83dffad190623eee14370e1096da7635bc5025d835eba,9842b35b7947f1baf3f83dffad190623eee14370e1096da7635bc5025d835eba,32673,567,393,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/d-to-tylv-fo005-14496A31BE70553130A.jpg,data/raw/plantdoc/train/Tomato mold leaf/d-to-tylv-fo005-14496A31BE70553130A.jpg,156a6d798e490a5b08de7d7016bd682bd9d1162e2a436a04b626d8c493b29c90,156a6d798e490a5b08de7d7016bd682bd9d1162e2a436a04b626d8c493b29c90,56917,490,366,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/dscf2712.jpg,data/raw/plantdoc/train/Tomato mold leaf/dscf2712.jpg,d6267900f5061d5ea4dc59069e7e788a0c79d3ac1b93a8162e031db374538a35,d6267900f5061d5ea4dc59069e7e788a0c79d3ac1b93a8162e031db374538a35,144052,800,600,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/dscn6690.jpg,data/raw/plantdoc/train/Tomato mold leaf/dscn6690.jpg,63cca761de835f182d103c06b4b0d3158501fae619956acbd9976078b7f1a06d,63cca761de835f182d103c06b4b0d3158501fae619956acbd9976078b7f1a06d,161775,1024,768,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/gray-leaf-spot-300x225.jpg,data/raw/plantdoc/train/Tomato mold leaf/gray-leaf-spot-300x225.jpg,485aa250351c68755783b14c6f12a2360d984f9f887f3f09696cb32043360c82,485aa250351c68755783b14c6f12a2360d984f9f887f3f09696cb32043360c82,20606,300,225,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/gray-mold-on-tomato-leaf.jpg,data/raw/plantdoc/train/Tomato mold leaf/gray-mold-on-tomato-leaf.jpg,3b916951802ac916268ffbb8201605d77d0d4e573adfd4c82bb37ddacc92cde0,3b916951802ac916268ffbb8201605d77d0d4e573adfd4c82bb37ddacc92cde0,38901,224,209,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN.jpg,data/raw/plantdoc/train/Tomato mold leaf/grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN.jpg,60c96656e6a67cf1e166cdb1a0ffaa87e564c3dff98121ceebd7f0ae19c219fb,60c96656e6a67cf1e166cdb1a0ffaa87e564c3dff98121ceebd7f0ae19c219fb,199775,863,1390,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/image233.jpg,data/raw/plantdoc/train/Tomato mold leaf/image233.jpg,d234eb2911afd0e67f9a50437a87c5ee16cf89cf6131aeb134a05e1d14a49b75,d234eb2911afd0e67f9a50437a87c5ee16cf89cf6131aeb134a05e1d14a49b75,15696,250,188,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/latest?cb=20100723105221.jpg,data/raw/plantdoc/train/Tomato mold leaf/latest?cb=20100723105221.jpg,7d3ed42716ff74a095ae06f4883e7005181da08a413eae0a94aadf4bc0324f6d,7d3ed42716ff74a095ae06f4883e7005181da08a413eae0a94aadf4bc0324f6d,148911,640,480,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/leaf%2Binf%2B800%2B1.jpg,data/raw/plantdoc/train/Tomato mold leaf/leaf%2Binf%2B800%2B1.jpg,68c5d0cd76cbfbcbe44491e3e7212a9399079950ed1df2d729fa4135e83c2f4f,68c5d0cd76cbfbcbe44491e3e7212a9399079950ed1df2d729fa4135e83c2f4f,337895,1600,1031,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/leaf_mold1.jpg,data/raw/plantdoc/train/Tomato mold leaf/leaf_mold1.jpg,e4a952d57f271d70e30e443a61163df1226eb9351be2846895e7dd2362eb2fbf,e4a952d57f271d70e30e443a61163df1226eb9351be2846895e7dd2362eb2fbf,88382,600,368,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/leaf_mold2.jpg,data/raw/plantdoc/train/Tomato mold leaf/leaf_mold2.jpg,ef3ecb5b4fa00ff7bc0490dbaced2372df684d0d4dd452e096bb0dd6983a09bf,ef3ecb5b4fa00ff7bc0490dbaced2372df684d0d4dd452e096bb0dd6983a09bf,73954,600,456,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/leaf_mold_nightshade1x500.jpg,data/raw/plantdoc/train/Tomato mold leaf/leaf_mold_nightshade1x500.jpg,ac71819475c63357bfffabb92a3079f0babb01557473ecd1b160d4009e831064,ac71819475c63357bfffabb92a3079f0babb01557473ecd1b160d4009e831064,217861,500,667,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/leaf_mold_nightshade2x500.jpg,data/raw/plantdoc/train/Tomato mold leaf/leaf_mold_nightshade2x500.jpg,e029b8e06aa4de2d5b8587453303380815b5a297793173e813dd731150c07573,e029b8e06aa4de2d5b8587453303380815b5a297793173e813dd731150c07573,205605,500,667,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/leaf_mold_tomato1x1200.jpg,data/raw/plantdoc/train/Tomato mold leaf/leaf_mold_tomato1x1200.jpg,e325cdb6f13a021e0387accafe1b2069c8b6042d40b96b549277380bb6b47158,e325cdb6f13a021e0387accafe1b2069c8b6042d40b96b549277380bb6b47158,210818,1089,1871,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/leaf_mold_tomato2x1200.jpg,data/raw/plantdoc/train/Tomato mold leaf/leaf_mold_tomato2x1200.jpg,3df2275e80d700298762ae93169425a6a5ead07ffc984cd4abe6d81c2c2e6f93,3df2275e80d700298762ae93169425a6a5ead07ffc984cd4abe6d81c2c2e6f93,653010,1200,1600,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/leaf_mold_tomato3x1200.jpg,data/raw/plantdoc/train/Tomato mold leaf/leaf_mold_tomato3x1200.jpg,228fac94db46b83013f8d06726480691df0c29a16378f3aaf94b3d81aa232830,228fac94db46b83013f8d06726480691df0c29a16378f3aaf94b3d81aa232830,770426,1200,1600,RGB,train,Tomato mold leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Tomato mold leaf/leaf_mold_tomato4x1200.jpg,data/raw/plantdoc/train/Tomato mold leaf/leaf_mold_tomato4x1200.jpg,a61da56ecb8c4db718f66d972be6cd29341c5c5c0df420b2efa96eaa875fd2ef,a61da56ecb8c4db718f66d972be6cd29341c5c5c0df420b2efa96eaa875fd2ef,605084,1182,1404,RGB,train,Tomato mold leaf,,materialized,
