dataset,split,class_label,relpath,sha256,width,height,mode,n_bytes,is_corrupt,source_url,acquired_at_utc
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/patarea-bacteriana-frunzelor-pseudomonas-syringae-maculicola-31_5_2.jpg,b60d77e27972aca02347583367649b43a69bff5814e861c69a490e5e01848186,419,625,RGB,388756,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/pddl-highlights-fig-1-bact-spot.jpg,c0a818969d3887573fe1aba95670582c87070140f6197508cd63eec4320d1a5f,1500,1000,RGB,1260317,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/photo-1.jpg,6585d1ca2b10a114e94aaf91f28ae0a0adf282564133353d689f203f4133b2dd,1000,750,RGB,317703,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/photo-764060.JPG.jpg,6a457c9c748f463f5de97c370e8421044552e1bc0389989fc2cb0b5f2a1be1ce,1280,960,RGB,236663,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/pp1244-05.jpeg.jpg,3f167fbe44673ba9b0d9f0dbc78c43d4baf94eb25421cea18bdc41c9ee75aad2,320,236,RGB,44720,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/stock-photo-bacterial-spot-on-tomato-559799107.jpg,ec778407c403d080f17d610b88ad918220e73cae44acfcbb1142dd86b4628557,338,470,RGB,48448,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/tomato-plant-diseases-identification-leaf-spot-tomato-disease-tomato-plant-fungus-identification.jpg,788de34f140030328d73add5aeb72f3b5a06fe4ec841ac86ec1d3dd2dc362b4f,600,900,RGB,54556,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/tomato-plant-leaves-brown-spots-tomato-leaves-older-ones-with-spots.jpg,e0feac443a0865fae782f1070f3e38f3bf71c567dc4d0e667540932d1f69677a,450,800,RGB,125789,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/tomato1A.jpg,f6558695a8d2a080939612d111ecf67aca31cffc0ef1ee51def961eb37eded0f,460,349,RGB,85056,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/tomato_bacterial-speck_03_zoom.jpg,9a4cfd952fd375ca3a5f905e054ff7bc0da2cd8717b960843764ba3aa14e15f4,900,598,RGB,112927,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/tomato_xanthomonas_foliage.jpg,1876c37fabde3924487b10fb71fa9e1749846296346e9755af18c756dd7b18ba,264,209,RGB,80195,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Potato leaf early blight/5816740026_d42ef24413_Phytophthora-Infestans.jpg,a981ee59e5e1dcafd0d225f74369a05969200352c17743318c31987083ab6f4c,333,500,RGB,98347,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/118A_Tom_Late.jpg,3211680d3b880882f4964b082ba6afece7e80dd36503487a1d465fdefafd70cd,400,270,RGB,10864,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/20150619d.jpg,04ff0d731573d592c97f73cd2219800dcc9b4e7337c8ed90de2ec2374013a9fa,500,420,RGB,35580,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/2017-08-27%2B-%2BLate%2BBlight%2Bon%2BGypsy%2B1.jpg,c18a445e03731ac98592c37b62dc25f211275f4a241b2a6236a9b3d8562646f2,1200,1600,RGB,278140,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/5816170621_e1cce08736_z.jpg,40650f5dce684890969418712fad8b7bfa646bc14b170e746b2ed7bfe2045648,640,427,RGB,136662,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/600.jpg,22e1e291eb9596eafefdfd9e8a2a754cf61097b6ea5704ff1936e7aa0be08e9d,300,336,RGB,22812,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/7262-drought.jpg,8f4220ab82f3b8267deefc272098efbbfebc0dcbe6f1386fad7b4f698721fe10,300,400,RGB,46237,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/924977LateBlightLeaf.jpg,5f45463b3311e0d105d5870a67144dfd7018d00584a07f15db811649d2b811f9,800,600,RGB,333544,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/August-17-2012-Supplemental-6.jpg,98f661b5c89179fa23616c810aa99108985c7aa064aa80f221327e7bff6c2f48,341,239,RGB,11980,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/F%294.jpg,69cfc1a17079e20ebcbf1744e8d4a57fcb46105cfdfd32827820632096e0657c,400,258,RGB,14929,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/FS547-6-big.jpg,392b0db6a61373279689516e69fc622f07a86fb656e3354b90022bd158787c05,640,517,RGB,120891,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Fig.%2014_opta.jpg,c0a56dc465599772ddc4a3fa3077b521e6e67b963888a28342b99a5fbf2261e9,1388,992,RGB,256611,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/IMG_1526.jpg,55895d4f6f86786b98af334774d1a50e4e987bdbb4e204d67d43d94bd5a88601,3264,2448,RGB,2262856,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/IMG_2254.JPG.jpg,6769df3101a893e3d17a987aa33b296e1264927efd485e81227d7ab0c4345b2b,1600,1067,RGB,120908,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/IMG_4182.JPG.jpg,af8da915a9432b0fd85003030f9a4373cd0cca6ace3dc0dc04eb5fe5f27a2ff9,1024,768,RGB,148643,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/IMG_5360.jpg,5118060f0790a20d309f5e181248777912a72453c63d18c2d5db05da9a723995,500,420,RGB,35609,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/IMG_5368.jpg,a3258472a0d67a56458fd268f64ffa0b08164cf17cfa05cc5ae972e02a8cde68,500,491,RGB,45524,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/IMG_5813.jpg,1c2610d64ded9d26b2c5636d55d3acbf065e5ce346585bdacc81661e4e5484c9,4000,3000,RGB,1799525,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LB-2-225x300.jpg,8934b2adf56dea95be7e3309de048d83f13f7e148c17b7f5ccfee667303d87be,225,300,RGB,24696,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LBleaf2INIA_0.jpg,73c62c716108bb65142931eca09dbe47fee66d1b0366bae04ea455f6090df9b5,2048,1536,RGB,679483,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late%20blight%20tomato1.jpg,fe02c0e388c8495ed2634ba409116e3bce2e52590e06a60252bb86820fe76497,576,461,RGB,54376,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late-Blight-A.jpg,f048eb4e88675df2b8223cc8c6185668dbaf68974e85917b9fafe9f6204ce8df,261,389,RGB,22268,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late-Blight-on-Tomato-4JDill.jpg,c13e63b73f74512f9dddf4e5aa558d96eff7406164e5d22f0d17225027766576,960,720,RGB,112572,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late-blight-foliar-leasion-on-tomato.jpg,9567fdeaa51c7770775c6a12d993ed54b8857bd7a7ce9a57d1d194d0e9acc3f4,480,640,RGB,173928,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late-blight-on-a-tomato-leaf.jpg,f6734228a16bcb0736284aa6dfcd6a0b1b2b8e3aa412820dc1a21dfd08f3473b,720,404,RGB,57572,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late-blight-symptoms-on-tomato-leaves-1r3uhy2.jpg,23f1b3eb30a0a7a33c0bca7a94d448820bbecba9d52d9c23723cb921d3265675,2608,3370,RGB,1774865,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late-blight-tomato-leaf-VikramBisht-MBag.jpg,eb5516991ec41a37567f24067f33fa3af88485c807fde03ce09e7373cd334eb2,1000,1000,RGB,178147,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LateBlight-Leaflet-Large-Spot_9005-ROTATED-sbzntn.jpg,4fcf9d49b5a47364965b175ad10266aebc75d32bb98e3f2f380d89c8cbd85c98,1704,2272,RGB,287143,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LateBlight-Tomato-JJ-2009-17nxg4q.jpg,6a8ce87008be630aaf9153b16e33bf11b427ea982f9c02a9af247d35193052cf,1280,960,RGB,100225,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LateBlightLeaf.jpg,e2a5a8fa44b401240bc20e971371df722267115731d247373489258e78c54f3c,800,600,RGB,52315,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LateBlt09_05.jpg,c28b4fd36683fbf9a582188c0b5e01d4ef79706316f6a0505a0316ba8051cc91,400,266,RGB,19429,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LateBlt_FromRusinek.jpg,623125f67831c8382451aa861828fb39805c1c4524262f68e1496397f6352ef7,540,405,RGB,34135,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late_Blight_2.jpg,821928ee1b5d9b44fd0530639c9954db0e5bcd231af659ee45aa6aac104813d0,563,285,RGB,217295,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late_blight_on_tomato_leaf_%287871756748%29.jpg,c307edf59875fa677c15ecdad3b10230d96886942fda2f743ebda8880ad2882e,3872,2592,RGB,3743976,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Pest2369.jpg,b031c7e4550ac090c4f7f1cb2aa150bd5c45dd1225f44d2a3f6144b22a71f45c,600,600,RGB,26105,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/TOMATO%20LATE%20BLIGHT%20ON%20LEAF.jpg,c063ea0c9ad3302c45d414776d122f3f860c0b9307cfb84e03d843db7c67d4ec,818,550,RGB,43578,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/ToamtoLateBlight3-Version-3-oohvze.jpg,8c70c4321a305ca3225768862b0ce55abbe3d2933016052d96c9d2752abb5815,3235,2426,RGB,1087402,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Tomato%20late%20blight%20lesion%20closeup%2013F.JPG.jpg,dd0bd303b3b61cc75ce5f5c28b7d2d5a47e53851293bcfd0b39f84bbce973fee,604,561,RGB,66409,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Tomato-Late-BlightBM.jpg,13308923f530e5d174db26a36b92621f8e1df3cc4a1225bb94140afa2c0822e2,2500,1660,RGB,2016968,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Tomato-late-blight-leaf-Margaret-McGrath-Cornell-Bugwood.jpg,7a077d03b215f85b61b5290f391d68339e53f2fb3935997f90517b0bb5ebcb17,768,576,RGB,48014,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/TomatoBlight.JPG.jpg,bf46eefebb094817ad199cb5d84822f4dbd55213373185c38658adee34e8a7b3,1080,608,RGB,704498,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/TomatoLateBlight-3-Underside-2ebj05b-300x225.jpg,e86b5c15a56efc7e64f50af6bb7317cc2271c0067ed69371bb02aca7b43f0695,300,225,RGB,20061,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/TomatoLateBlightTop.jpg,8db3c1eaf91af244d4d19789a44d5f2e986b845c078e308173100ccf5c61aeb2,3111,2364,RGB,971509,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Tomato_Blight_Leaves.JPG.jpg,832994798f766962c276db708f79bb66e019e6099356a9ef278f3d5f335a993b,1600,1200,RGB,317910,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/a7710b5901ba1f8e9759ef7576cd9f09.jpg,5dcae1eb24088f5742e9ede12c476f59571827915f0424907c58b348ce26479f,2848,2136,RGB,984944,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/dsc_4621c.jpg,d074496a736f41783e0eb8b05f832102dcb07e9a4718d61374cbf2cf3884cc90,1470,1164,RGB,553151,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/dsc_4624s.jpg,f96cff195926f529f8e96819368cc3e0a496e438220f0a80b67a984f8de2e2b9,1501,997,RGB,500479,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/dsc_8140cs.jpg,3a120425434f28876d0cd77087454b02d97fa7c1653070998941d995b6bb7be4,1412,1132,RGB,857123,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/gardening-moisture-lateblight-tomato-leaf.jpg,9b5dee113131e9f3b690b46e2a3e4eec551051d86c24decb4f68e57400e03f85,1738,2380,RGB,1040616,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late-blight-TomC2-10.jpg,0ce156b3c208b908f8e47c549f026f509a48d70f9b4dfc891647ca703b88310e,4416,3312,RGB,3889531,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late-blight-fungicides.jpg,a2432f3a03afc9057495bd436dfb4f3138d7bc87fdada0ccc49eadf208b40beb,2400,1800,RGB,858649,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late-blight-phytophthora-infestans-damage-to-tomato-leaves-and-fruit-cmnxnf.jpg,c36fe8b9a70a7d4c9a9409f43e03d5ec948f373957ee4ba6924a6644c73546fc,513,540,RGB,106472,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late-blight-tom-leaf.jpg,ce975865aef9f1e1e161f3d998eb85d8d3400dd4a1cfa963d634e352c2a4c5c2,768,521,RGB,265042,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late-blight-tomato-leaf.jpg,8521706261f62e3a32a60d55c0c0af9a3faac498a3b00b72527674758082d6bc,680,440,RGB,99289,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late-blight-tomato.jpg,60aeb91bde37f4f5704818424a3672babbe9997a18f4fd34cc9ea1aa54943b1e,600,600,RGB,66968,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight1.jpg,3230695e2d8b18154ab2514dacdc3dca3249c8ef0559c255b958d3b62873e382,600,438,RGB,75467,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_2013_longisland1x1200.jpg,bc3c39f11fff5234ce39bd0c36613ce4546e1e75e205119b2d459f397b0a20db,1200,936,RGB,324553,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_2013_longisland2x1200.jpg,a10e343751d2ff445cd22c93d92140da735ef533b10c45795ea85d4c2d67ab10,1200,925,RGB,287131,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_drought_leaves1x1200.jpg,9a1408769ef9d069a31ec50cf9cfe591962a84159c32064b5d43b694abff1636,1200,900,RGB,309122,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_drought_leavescuux1200.jpg,bdbe542bd9b254a4e96aaa4fef0c134cbea83f385876dd652d4da7d009e8ba48,2964,2184,RGB,2036994,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leaf.jpg,e4c76f512198fc742905de176ec4f2f5611df51eddff2fc5f1ee9d2ebe479ef3,250,249,RGB,25442,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leaf1x1200.jpg,cac2ef0738add23eedf74b476e5483911d19d8035a9c076a4f92c8a8ea511362,1200,900,RGB,295573,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leaf5x12001-650x305.jpg,bd87613068228f0493aed0545b456d7a32905e88914c215a5802a396f2802bc9,650,305,RGB,52638,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leaf5x12001.jpg,7f45f20fb269dd24ed5e94e216a0dbdfb8a8c8676864f760c4b37abd68410f74,1200,1600,RGB,287763,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leaf_.jpg,35c7c59a82e0e7bce9309fa4ae258da0ab4c02fb3cdfeed7a1a8131422e4e17c,1200,900,RGB,264012,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leaf_sporex1200.jpg,b06427f875a549080239281621541ecadb1e8d2c47860b4e7d0f5032d1dbdaa9,1200,900,RGB,229569,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leavesx500.jpg,ff030db45790d99d7a286d17055dd9374525cebd05dec31e319a093602bd0c1e,500,375,RGB,136365,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_transplant2x1200.jpg,6966160097c74973e47af258ad4fcd63a4790f8efeda4c2feb6de15285e761b9,1200,1507,RGB,388674,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_unusual-symptomsx1200.jpg,daaa8f3f6b7dc8c79aafee2832574a300f8a3b30b0263c13670067d8a87dd183,1200,900,RGB,533704,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lateblight2.jpg,7f67e36d10f1fc66a73b4153746e4b5aeda408230734c399eac8b383d5c8440b,800,600,RGB,155578,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lateblightTom_lesion.jpg,d89d0b34579e6551c854e72a0f5b59389cffc59ee0ebee3bb98c95ce19029f64,640,480,RGB,43358,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lateblightTom_lesion3.jpg,5c1914d9fb4714604f97b77a58c55154e6bc48a5f584187f2309b6d387e6094c,1024,768,RGB,297103,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lb2.jpg,47d998904f74d6126480b71ac31ca58edaac43bac6b6d0ecab962fd86a9f9e76,802,604,RGB,54683,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lb_leaf_lesions2x1200.jpg,9002d48a4f1e28933902689bb9aad944121c82b94ea9492371f91f31fe1b1534,1200,1600,RGB,381933,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lb_leaf_lesions3x1200.jpg,839eccecbdcf2adc73893431d878de68573b1e12b13fb40ca56e5f71e30ed63b,1200,900,RGB,200928,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lb_leaf_lesions4x1200.jpg,e0cb8e337b7ccffef5c9ffadd988ca0cde1d6b698f721cdd0bb6cc54f674b681,1200,1600,RGB,312787,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lbleaf.jpg,12508fa6409708ca9905a4a32523119ae325a7c93e951f3893a01e12a7e746ef,500,375,RGB,78223,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/p1020076cs.jpg,be9b106043b7d340ffaa915fcda01d7b1966100e3df8337a281f48df9ee80bc0,1235,1051,RGB,676892,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/photo-2.jpg,78dcc9dabb2b57e9e51c28e765e112f52a5eb3ab06623c4a67f602bd04d8756b,1536,2048,RGB,353837,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/photo-9.jpg,7cea9a9ccb996089155d01fd649859ff3ab224501be089ce0ee11a29c8ab873f,1536,2048,RGB,424635,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/stock-photo-tomato-plants-infected-by-the-late-blight-plant-pathogen-phytophthora-infestans-macro-539209615.jpg,fed4412559d6f193eed1b2fe45639d1d7fb7ef996dbba2723f8b40200b95c61c,450,320,RGB,36651,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
