dataset,split,class_label,path,phash
PlantDoc,train,Tomato leaf,train/Tomato leaf/tomato-leaf-6291945.jpg,b733d14e0ccc9cd1
PlantDoc,train,Tomato leaf,train/Tomato leaf/tomato-leaf-6424287.jpg,b4339a9cc3cd3c19
PlantDoc,train,Tomato leaf,train/Tomato leaf/tomato-leaf-close-up.jpg,b5d265330543d99e
PlantDoc,train,Tomato leaf,train/Tomato leaf/tomato-leaf-isolated-white-34309524.jpg,b6b0d10f8ec66726
PlantDoc,train,Tomato leaf,train/Tomato leaf/tomato-leaf.jpg,bc98c06f87e30f8c
PlantDoc,train,Tomato leaf,train/Tomato leaf/tomato-leaves-17427786.jpg,fb2ec45ad0b119cc
PlantDoc,train,Tomato leaf,train/Tomato leaf/tomato-leaves-9025906.jpg,eb6c83e31c98c6c5
PlantDoc,train,Tomato leaf,train/Tomato leaf/tomato-leaves.jpg,a99c3c612b6cb66c
PlantDoc,train,Tomato leaf,train/Tomato leaf/tomato-vine-ripe-leaves-isolated-against-white-34863029.jpg,a71fd0e2cd1932cc
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/05-069f1.jpg,9b837d7d20254567
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/05-069f12.jpg,c07e03c82f887dee
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/05-069f9.jpg,c5bf28708735e48b
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/10-3-bacterial-speck-on-tomato-RON.jpg,ce11137e664b9995
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/110608-01-8356c-lg.jpg,cb095e166e53acd2
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/13582051_f520.jpg,aca6430f5737254b
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/250?cb=20100819110637.jpg,e5249a9859b957a6
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/266914753eb19d87b80567baed1a0f66.jpg,d4563cd038873f0f
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/30290.jpg,8b077f7e68107cb0
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/3182.jpg,8e920d150fabd5f8
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/38849847120_7ae02bd6c3_b.jpg,9fcf09b25ad100fc
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/39765006175_e2f0da764d_b.jpg,95976f70279146c5
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/3bacterial-canker1.jpg,fd8e32d564ae9091
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/4-6%20Keep%20bacterial%20diseasesMARY%20-%20D.jpg,cbde72c42e349932
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/5114949114265600-600x272.jpeg.jpg,eff0fc696810f809
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/59380.jpg,a1e847fac5b0dc07
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/71c944d61b08f6373a9a38d3c250cb2e.jpg,834e5da78b24bf06
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/BCH%20medium%20thumbnail%20for%20upload%20%2814%29.jpg,a90a6252de73a9da
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/BCH%20small%20thumbnail%20for%20upload%20%2814%29.jpg,a90a6252de73a9da
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Bacterial+Speck+-+Tomatoes.jpg,abc91cc01becf436
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Bacterial+Spot+-+Tomatoes.jpg,a72fc3c0f8b494b1
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Bacterial-Leaf-Spot-2.jpg,a6f53c5c67422327
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Bacterial-Spot-of-Tomato-Img-2.jpg,cce42ca3332cbd69
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Bacterial-speck-tomato-leaves.jpg,c203af4fad6a5a94
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Bacterial-spot-on-tomato-leaves.jpg,8c4ca02eb3736cbd
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Bacterial-spot-tomato.jpg,929283697b3aaaba
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/BacterialSpot06.jpg,ddb29fad0f181115
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/BacterialSpot07.jpg,9b80e0ed9f1e9931
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Bacterial_spots1300.jpg,df0765c8a0606dd7
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Bacterial_spots2276.jpg,858f64b2d2e18eb6
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Bacterial_spots2277.jpg,d33e2c0bd0d89f85
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Bacterial_spots562.jpg,eea1b44b8351e9b1
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Bacterial_spots586.jpg,a235fd780ccda526
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Canker-GHTom-CAG-leaf-collapse-copy-50-QUALITY-1ur7cyk.jpg,c25d37619076b353
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/CankerFoliar-copy-50-QUALITY-122b09b.jpg,8fe3d79090b73a05
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/CankerRhiemsFiring1-copy-50-QUALITY-16lcw30.jpg,85d5137339535bc2
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/FS547-4-big.jpg,d7b969c77000baa5
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Figure-1-6.jpg,c395492dad7e0c66
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Figure-3-7.jpg,d2436b7ba0c60fa5
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/IMG_2348.jpg,a5ec3dc93c88d90b
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/IN0335.jpg,943fcc0c5b8347a7
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Jeter%20Mtn%20Farm_7053.JPG.jpg,80cd1e7872674f36
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Leaf%2Bspot%2B1000.jpg,83010bfdfb95f094
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Leaf%2Bsymptoms%2BMDA.jpg,b8cf1e2d52e42974
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Leaf-Spot-300x253.jpg,fafa22e2b99b1901
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Leaf-spots-on-tomato-leaves-Credits-Hank-Dankers_Q320.jpg,871f17b9ea4426c5
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Leafspotx450xBugwood.jpg,ba92bda36358511d
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/LyraEDISServlet.jpg,9c96165e5ba86a5c
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Paret-Fig-1-tomato-bacterial-leaf-spot.jpg,dc6b267022ec9b47
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Pest2371.jpg,dc657a331b8b0687
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/RyBx7MH.jpg,972150732be2cc9f
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/TC3.jpg,d16934c0ce95f35a
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/TC6-300x194.jpg,d41f782771c71b84
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Tomato%20bacterial%20canker.JPG.jpg,813e2e325f6b50da
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Tomato%20greenhouse%20phythotoxicity03F.JPG.jpg,85cb5d29d0e43c37
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Tomato-Canker-Marginal-Necrosis-Leaf-GH-Guat-50-QUALITY-10e6dzu.jpg,9604dd5ccd13a793
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/Tomato2_original.JPG?1472597932.jpg,8ed55c8e6d930a69
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/TomatoBacterialSpot2.jpg,e07e438a5b4d4dd4
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/a3fb24f84fe70e5d37352d13106531d6.jpg,ee97706e8338864b
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/alter_cank2-150x150.jpg,979c5657479f0780
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/b-speck.jpg,a395075ba0af685b
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bac-canker.jpg,b8d424e76965fc28
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bac-spot.jpg,d49b3dc3185731c5
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bac.jpg,b124b33a3b2a2a9f
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bac_spot1-300x298.jpg,a4e6da168349e95e
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bac_spot_tomato_leaf_l.jpg,dec329b59a2e1742
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bact-spot-leaf-big.jpg,c07f428a4b4f4dd5
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterial%20leaf%20spot.jpg,ba16dea6d026d5a1
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterial-canker3x2400-2ia1kgd.jpg,945158da4c76e2f6
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterial-canker4x640-1nz1vm7.jpg,dcdc615ecce608b4
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterial-leaf-spot.jpg,c1f548813f651f6c
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterial-speck-tomato-2.jpg,c77540038f17e54f
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterial-speck-tomato-3.jpg,dbaf22b4e43d48a4
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterial-speck-tomato1x2400-275mmny.jpg,b19ff56c08f8c312
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterial-spot-of-tomato-6-638.jpg,ebb3b464956ac84c
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterial-spot-of-tomato-7-638.jpg,ebe4b46bc81d4998
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterialLeafSpot04-xqxm03.jpg,d99866673b0964ec
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterialLeafSpot07-2jqdlmz.jpg,f79a0707646da629
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterialSpeck03510339f27656b-1scmgh1.jpg,85b2aff90509f654
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bacterialspottomato2.jpg,9ff048036b0afaad
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/bc34aec4ea7f60a64e380fda44c2f380.jpg,996530890efe1de3
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/beg.jpg,a5cdd2aa8b54aaaa
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/clothes014.jpg,c112fce38b7e2895
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/droppedImage_3.jpg,d1c75afde2309324
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/image3_original.JPG?1472755422.jpg,f9d82b3a34d4c784
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/image5_300x300%2523.JPG?1472755422.jpg,8d3c3d1aca1b167c
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/kg32-beefsteak-tomatoes-08_lg.jpg,d73f4584617079c3
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/latest?cb=20100808132744.jpg,ee31a5c495cc9e1a
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/leaf-spot3-big.jpg,91ca7ecda331e6c0
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/my-plant-has-brown-spots-leaf-spot-and-canker-on-dogwood.jpg,b4233c6f5ec66462
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/patarea-bacteriana-frunzelor-pseudomonas-syringae-maculicola-31_5_2.jpg,febafce800f808b4
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/pddl-highlights-fig-1-bact-spot.jpg,ceb1c4e69d443db0
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/photo-1.jpg,cec3f19006ed1e2e
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/photo-764060.JPG.jpg,a81b37ea19daa296
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/pp1244-05.jpeg.jpg,eae8d34b0b14fcc2
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/stock-photo-bacterial-spot-on-tomato-559799107.jpg,bb85b26aad72901d
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/tomato-plant-diseases-identification-leaf-spot-tomato-disease-tomato-plant-fungus-identification.jpg,aee1a83ef2111ad6
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/tomato-plant-leaves-brown-spots-tomato-leaves-older-ones-with-spots.jpg,c78335e69794c2a5
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/tomato1A.jpg,f46852af5152ebe0
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/tomato_bacterial-speck_03_zoom.jpg,85c00f2b59bbead2
PlantDoc,train,Tomato leaf bacterial spot,train/Tomato leaf bacterial spot/tomato_xanthomonas_foliage.jpg,c2981f37dcc5e486
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/118A_Tom_Late.jpg,a8f61d018d6c5aeb
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/20150619d.jpg,8e0593da957aad43
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/2017-08-27%2B-%2BLate%2BBlight%2Bon%2BGypsy%2B1.jpg,e99227caa4033cf7
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/5816170621_e1cce08736_z.jpg,c84d7fb6b1881ec1
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/600.jpg,e883ce4dd6339e60
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/7262-drought.jpg,81a74c37e34f2e2c
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/924977LateBlightLeaf.jpg,e2e21df848c6bc1b
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/August-17-2012-Supplemental-6.jpg,8e9726c09f6e23b4
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/F%294.jpg,8c34369a92e7e956
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/FS547-6-big.jpg,eec294edb0d650a5
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Fig.%2014_opta.jpg,c24f6f5f3e248590
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/IMG_1526.jpg,eb1e8826f15f1e28
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/IMG_2254.JPG.jpg,e3fa6c0b2809bb8b
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/IMG_4182.JPG.jpg,98bdf5815319e92c
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/IMG_5360.jpg,8e0593da957aad43
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/IMG_5368.jpg,ef56c02c96529b8d
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/IMG_5813.jpg,f8980c4dc03ed4df
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LB-2-225x300.jpg,cb327482d0d58afe
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LBleaf2INIA_0.jpg,d6969ed0f10cc86e
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late%20blight%20tomato1.jpg,e100781fce833ff1
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late-Blight-A.jpg,c8b7236807333bf8
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late-Blight-on-Tomato-4JDill.jpg,b7f56051865c9c8e
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late-blight-foliar-leasion-on-tomato.jpg,99844759a71d82df
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late-blight-on-a-tomato-leaf.jpg,81427ddaac457a57
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late-blight-symptoms-on-tomato-leaves-1r3uhy2.jpg,c5f1f3e0c4193587
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late-blight-tomato-leaf-VikramBisht-MBag.jpg,dff0b01c649394f4
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LateBlight-Leaflet-Large-Spot_9005-ROTATED-sbzntn.jpg,d4a52b4cb59552d9
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LateBlight-Tomato-JJ-2009-17nxg4q.jpg,9398010307dfcff3
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LateBlightLeaf.jpg,e2e21df848c6bc1b
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LateBlt09_05.jpg,a7fe6e52e324184a
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/LateBlt_FromRusinek.jpg,f080e989f35614f7
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late_Blight_2.jpg,e4463cda92396d95
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Late_blight_on_tomato_leaf_%287871756748%29.jpg,95b772c26e6a5384
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Pest2369.jpg,fc7c83a0cc93c42f
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/TOMATO%20LATE%20BLIGHT%20ON%20LEAF.jpg,c6236ed1bd09d235
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/ToamtoLateBlight3-Version-3-oohvze.jpg,d52a6e9d9a54d88a
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Tomato%20late%20blight%20lesion%20closeup%2013F.JPG.jpg,c7003bfe481770cf
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Tomato-Late-BlightBM.jpg,d3b00fd4f96a9095
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Tomato-late-blight-leaf-Margaret-McGrath-Cornell-Bugwood.jpg,d8c635ca74897639
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/TomatoBlight.JPG.jpg,8ecc2f6d2a02f56a
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/TomatoLateBlight-3-Underside-2ebj05b-300x225.jpg,d54b4a4d93a685b3
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/TomatoLateBlightTop.jpg,fac2963cc933e40b
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/Tomato_Blight_Leaves.JPG.jpg,e17e76e39b8050e8
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/a7710b5901ba1f8e9759ef7576cd9f09.jpg,9cd870fcdc0636d1
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/dsc_4621c.jpg,dd1fa10e4897e887
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/dsc_4624s.jpg,9d62655b9ead3824
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/dsc_8140cs.jpg,8cc94aad73b2964d
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/gardening-moisture-lateblight-tomato-leaf.jpg,829ddc6c627454fa
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late-blight-TomC2-10.jpg,be9881742b3d6671
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late-blight-fungicides.jpg,fd698b2d70e035d0
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late-blight-phytophthora-infestans-damage-to-tomato-leaves-and-fruit-cmnxnf.jpg,8fe0744ea339ba26
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late-blight-tom-leaf.jpg,f14c8fa696994c33
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late-blight-tomato-leaf.jpg,aa3592fadaed8601
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late-blight-tomato.jpg,d2a71e183f58f306
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight1.jpg,d41778c2675867cc
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_2013_longisland1x1200.jpg,a9931ed2e4ac319e
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_2013_longisland2x1200.jpg,d7b668c0b84aaf0b
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_drought_leaves1x1200.jpg,ed85c0f8dee92341
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_drought_leavescuux1200.jpg,a5f2929e3991c347
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leaf.jpg,9f3b1b926a0dc4e1
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leaf1x1200.jpg,cd32099837badd70
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leaf5x12001-650x305.jpg,81c4513c6e379abb
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leaf5x12001.jpg,91e5741ba5821d3f
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leaf_.jpg,ca8f326b81cd22f3
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leaf_sporex1200.jpg,f4b4247e2661495f
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_leavesx500.jpg,96f1b8238734c9b6
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_transplant2x1200.jpg,d2b6793837194e13
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/late_blight_tomato_unusual-symptomsx1200.jpg,c5a388b4b74299dd
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lateblight2.jpg,9fe82d9463b14ca6
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lateblightTom_lesion.jpg,c897f5d1554c6e09
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lateblightTom_lesion3.jpg,887238853ef476ba
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lb2.jpg,f936cb3392dd2184
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lb_leaf_lesions2x1200.jpg,d2e1346b615769a6
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lb_leaf_lesions3x1200.jpg,c0f00d91bce672ed
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lb_leaf_lesions4x1200.jpg,c7e322f614dcab03
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/lbleaf.jpg,c5fe46b01c782717
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/p1020076cs.jpg,eb0593b7396a608d
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/photo-2.jpg,c6193f6130b9a5d6
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/photo-9.jpg,da302f2f79a52171
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/stock-photo-tomato-plants-infected-by-the-late-blight-plant-pathogen-phytophthora-infestans-macro-539209615.jpg,9859705c9763cd5a
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/symptoms_of_late_blight.jpg2__0.jpg,d54b4a4d93a685b3
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/symptoms_of_late_blight_0.jpg,837f42aaf32354e4
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato+blight.jpg,feb98419fa8e60e0
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato-blight-phytophthora-infestans-close-up-of-infected-leaf-b5n95x.jpg,d5dfa104fc0ad07c
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato-late-blight-conn-2015-137c.jpg,dde2475af0c11e2c
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato-late-blight-conn-2015-139rcs.jpg,dbb693e03cc31c83
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato-late-blight-foliar-lesions_Scot-Nelson_CC-BY-SA-2.0.jpg,cfc3708b92570ba5
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato-late-blight-leaf-61-3x32.jpg,dfdf2b1a842d08a6
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato-late-blight-phytophthora-infestans-lesions-and-damage-on-tomato-bh3w9j.jpg,9751704bbe5ee051
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato-late-blight-phytophthora-infestans-lesions-on-greenhouse-grown-ATA11J.jpg,ed930fbcd3871481
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato-late-blight-phytophthora-infestans-mycelium-and-lesions-on-a15yr2.jpg,c29a6d67a76d8c12
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato-late-blight-phytophthora-infestans-necrosis-sporulation-on-a-tomato-leaf-underside-X5YDDP.jpg,948c4e1a7ee4cb96
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato-late-blight-phytophthora-infestans-necrosis-sporulation-on-a-tomato-leaf-underside-XA233C.jpg,dfbf6c694a068d01
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato-late-blight-phytophthora-infestans-on-tomato-leaves-a15ym0.jpg,d243ee4cb526ec1a
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato-late-blight-sporulation-on-a-tomato-leaflet-picture-id81781370?s=612x612.jpg,de192960c3979f49
PlantDoc,train,Tomato leaf late blight,train/Tomato leaf late blight/tomato.early.blightH.jpg,918aafe33864b27c
